Date,Yield_91d,Yield_364d,Yield_10y
2006-12-21,7.1027,7.1027,7.4061
2006-12-22,7.1027,7.1027,7.4061
2006-12-23,7.1027,7.1027,7.4061
2006-12-24,7.1027,7.1027,7.4061
2006-12-25,7.1027,7.1027,7.4061
2006-12-26,7.1027,7.1027,7.4061
2006-12-27,7.1858,7.1858,7.4061
2006-12-28,7.1858,7.1858,7.4061
2006-12-29,7.1858,7.1858,7.4061
2006-12-30,7.1858,7.1858,7.4061
2006-12-31,7.1858,7.1858,7.6071
2007-01-01,7.1858,7.1858,7.6071
2007-01-02,7.1858,7.1858,7.6071
2007-01-03,7.1443,7.1443,7.6071
2007-01-04,7.1443,7.1443,7.6071
2007-01-05,7.1443,7.1443,7.6071
2007-01-06,7.1443,7.1443,7.6071
2007-01-07,7.1443,7.1443,7.6071
2007-01-08,7.1443,7.1443,7.6071
2007-01-09,7.1443,7.1443,7.6071
2007-01-10,7.1443,7.1443,7.6071
2007-01-11,7.1443,7.1443,7.6071
2007-01-12,7.1443,7.1443,7.6071
2007-01-13,7.1443,7.1443,7.6071
2007-01-14,7.1443,7.1443,7.6071
2007-01-15,7.1443,7.1443,7.6071
2007-01-16,7.1443,7.1443,7.6071
2007-01-17,7.1443,7.1443,7.6071
2007-01-18,7.1443,7.1443,7.6071
2007-01-19,7.1443,7.1443,7.6071
2007-01-20,7.1443,7.1443,7.6071
2007-01-21,7.1443,7.1443,7.6071
2007-01-22,7.1443,7.1443,7.6071
2007-01-23,7.1443,7.1443,7.6071
2007-01-24,7.3937,7.3937,7.6071
2007-01-25,7.3937,7.3937,7.6071
2007-01-26,7.3937,7.3937,7.6071
2007-01-27,7.3937,7.3937,7.6071
2007-01-28,7.3937,7.3937,7.6071
2007-01-29,7.3937,7.3937,7.6071
2007-01-30,7.3937,7.3937,7.6071
2007-01-31,7.5602,7.5602,7.7739
2007-02-01,7.5602,7.5602,7.7739
2007-02-02,7.5602,7.5602,7.7739
2007-02-03,7.5602,7.5602,7.7739
2007-02-04,7.5602,7.5602,7.7739
2007-02-05,7.5602,7.5602,7.7739
2007-02-06,7.5602,7.5602,7.7739
2007-02-07,7.5186,7.5186,7.7739
2007-02-08,7.5186,7.5186,7.7739
2007-02-09,7.5186,7.5186,7.7739
2007-02-10,7.5186,7.5186,7.7739
2007-02-11,7.5186,7.5186,7.7739
2007-02-12,7.5186,7.5186,7.7739
2007-02-13,7.5186,7.5186,7.7739
2007-02-14,8.1022,8.1022,7.7739
2007-02-15,8.1022,8.1022,7.7739
2007-02-16,8.1022,8.1022,7.7739
2007-02-17,8.1022,8.1022,7.7739
2007-02-18,8.1022,8.1022,7.7739
2007-02-19,8.1022,8.1022,7.7739
2007-02-20,8.1022,8.1022,7.7739
2007-02-21,7.7685,7.7685,7.7739
2007-02-22,7.7685,7.7685,7.7739
2007-02-23,7.7685,7.7685,7.7739
2007-02-24,7.7685,7.7685,7.7739
2007-02-25,7.7685,7.7685,7.7739
2007-02-26,7.7685,7.7685,7.7739
2007-02-27,7.7685,7.7685,7.7739
2007-02-28,7.4769,7.4769,7.9454
2007-03-01,7.4769,7.4769,7.9454
2007-03-02,7.4769,7.4769,7.9454
2007-03-03,7.4769,7.4769,7.9454
2007-03-04,7.4769,7.4769,7.9454
2007-03-05,7.4769,7.4769,7.9454
2007-03-06,7.4769,7.4769,7.9454
2007-03-07,7.4769,7.4769,7.9454
2007-03-08,7.4769,7.4769,7.9454
2007-03-09,7.4769,7.4769,7.9454
2007-03-10,7.4769,7.4769,7.9454
2007-03-11,7.4769,7.4769,7.9454
2007-03-12,7.4769,7.4769,7.9454
2007-03-13,7.4769,7.4769,7.9454
2007-03-14,7.4769,7.4769,7.9454
2007-03-15,7.4769,7.4769,7.9454
2007-03-16,7.4769,7.4769,7.9454
2007-03-17,7.4769,7.4769,7.9454
2007-03-18,7.4769,7.4769,7.9454
2007-03-19,7.4769,7.4769,7.9454
2007-03-20,7.4769,7.4769,7.9454
2007-03-21,7.977,7.977,7.9454
2007-03-22,7.977,7.977,7.9454
2007-03-23,7.977,7.977,7.9454
2007-03-24,7.977,7.977,7.9454
2007-03-25,7.977,7.977,7.9454
2007-03-26,7.977,7.977,7.9454
2007-03-27,7.977,7.977,7.9454
2007-03-28,7.977,7.977,7.9454
2007-03-29,7.977,7.977,7.9454
2007-03-30,7.977,7.977,7.9454
2007-03-31,7.977,7.977,7.936
2007-04-01,7.977,7.977,7.936
2007-04-02,7.977,7.977,7.936
2007-04-03,7.977,7.977,7.936
2007-04-04,7.9353,7.9353,7.936
2007-04-05,7.9353,7.9353,7.936
2007-04-06,7.9353,7.9353,7.936
2007-04-07,7.9353,7.9353,7.936
2007-04-08,7.9353,7.9353,7.936
2007-04-09,7.9353,7.9353,7.936
2007-04-10,7.9353,7.9353,7.936
2007-04-11,7.3521,7.3521,7.936
2007-04-12,7.3521,7.3521,7.936
2007-04-13,7.3521,7.3521,7.936
2007-04-14,7.3521,7.3521,7.936
2007-04-15,7.3521,7.3521,7.936
2007-04-16,7.3521,7.3521,7.936
2007-04-17,7.3521,7.3521,7.936
2007-04-18,7.4769,7.4769,7.936
2007-04-19,7.4769,7.4769,7.936
2007-04-20,7.4769,7.4769,7.936
2007-04-21,7.4769,7.4769,7.936
2007-04-22,7.4769,7.4769,7.936
2007-04-23,7.4769,7.4769,7.936
2007-04-24,7.4769,7.4769,7.936
2007-04-25,7.3521,7.3521,7.936
2007-04-26,7.3521,7.3521,7.936
2007-04-27,7.3521,7.3521,7.936
2007-04-28,7.3521,7.3521,7.936
2007-04-29,7.3521,7.3521,7.936
2007-04-30,7.3521,7.3521,8.1316
2007-05-01,7.3521,7.3521,8.1316
2007-05-02,7.3521,7.3521,8.1316
2007-05-03,7.6851,7.6851,8.1316
2007-05-04,7.6851,7.6851,8.1316
2007-05-05,7.6851,7.6851,8.1316
2007-05-06,7.6851,7.6851,8.1316
2007-05-07,7.6851,7.6851,8.1316
2007-05-08,7.6851,7.6851,8.1316
2007-05-09,7.6018,7.6018,8.1316
2007-05-10,7.6018,7.6018,8.1316
2007-05-11,7.6018,7.6018,8.1316
2007-05-12,7.6018,7.6018,8.1316
2007-05-13,7.6018,7.6018,8.1316
2007-05-14,7.6018,7.6018,8.1316
2007-05-15,7.6018,7.6018,8.1316
2007-05-16,7.6435,7.6435,8.1316
2007-05-17,7.6435,7.6435,8.1316
2007-05-18,7.6435,7.6435,8.1316
2007-05-19,7.6435,7.6435,8.1316
2007-05-20,7.6435,7.6435,8.1316
2007-05-21,7.6435,7.6435,8.1316
2007-05-22,7.6435,7.6435,8.1316
2007-05-23,7.6435,7.6435,8.1316
2007-05-24,7.6435,7.6435,8.1316
2007-05-25,7.6435,7.6435,8.1316
2007-05-26,7.6435,7.6435,8.1316
2007-05-27,7.6435,7.6435,8.1316
2007-05-28,7.6435,7.6435,8.1316
2007-05-29,7.6435,7.6435,8.1316
2007-05-30,7.3937,7.3937,8.1316
2007-05-31,7.3937,7.3937,8.1225
2007-06-01,7.3937,7.3937,8.1225
2007-06-02,7.3937,7.3937,8.1225
2007-06-03,7.3937,7.3937,8.1225
2007-06-04,7.3937,7.3937,8.1225
2007-06-05,7.3937,7.3937,8.1225
2007-06-06,7.2274,7.2274,8.1225
2007-06-07,7.2274,7.2274,8.1225
2007-06-08,7.2274,7.2274,8.1225
2007-06-09,7.2274,7.2274,8.1225
2007-06-10,7.2274,7.2274,8.1225
2007-06-11,7.7268,7.7268,8.1225
2007-06-12,7.7268,7.7268,8.1225
2007-06-13,7.7685,7.7685,8.1225
2007-06-14,7.7685,7.7685,8.1225
2007-06-15,7.7685,7.7685,8.1225
2007-06-16,7.7685,7.7685,8.1225
2007-06-17,7.7685,7.7685,8.1225
2007-06-18,7.7685,7.7685,8.1225
2007-06-19,7.7685,7.7685,8.1225
2007-06-20,7.1858,7.1858,8.1225
2007-06-21,7.1858,7.1858,8.1225
2007-06-22,7.1858,7.1858,8.1225
2007-06-23,7.1858,7.1858,8.1225
2007-06-24,7.1858,7.1858,8.1225
2007-06-25,7.1443,7.1443,8.1225
2007-06-26,7.1443,7.1443,8.1225
2007-06-27,7.3937,7.3937,8.1225
2007-06-28,7.3937,7.3937,8.1225
2007-06-29,7.3937,7.3937,8.1225
2007-06-30,7.3937,7.3937,8.1559
2007-07-01,7.3937,7.3937,8.1559
2007-07-02,7.3937,7.3937,8.1559
2007-07-03,7.3937,7.3937,8.1559
2007-07-04,6.1908,6.1908,8.1559
2007-07-05,6.1908,6.1908,8.1559
2007-07-06,6.1908,6.1908,8.1559
2007-07-07,6.1908,6.1908,8.1559
2007-07-08,6.1908,6.1908,8.1559
2007-07-09,6.1908,6.1908,8.1559
2007-07-10,6.1908,6.1908,8.1559
2007-07-11,5.1183,5.1183,8.1559
2007-07-12,5.1183,5.1183,8.1559
2007-07-13,5.1183,5.1183,8.1559
2007-07-14,5.1183,5.1183,8.1559
2007-07-15,5.1183,5.1183,8.1559
2007-07-16,5.1183,5.1183,8.1559
2007-07-17,5.1183,5.1183,8.1559
2007-07-18,4.5022,4.5022,8.1559
2007-07-19,4.5022,4.5022,8.1559
2007-07-20,4.5022,4.5022,8.1559
2007-07-21,4.5022,4.5022,8.1559
2007-07-22,4.5022,4.5022,8.1559
2007-07-23,4.5022,4.5022,8.1559
2007-07-24,4.5022,4.5022,8.1559
2007-07-25,4.4612,4.4612,8.1559
2007-07-26,4.4612,4.4612,8.1559
2007-07-27,4.4612,4.4612,8.1559
2007-07-28,4.4612,4.4612,8.1559
2007-07-29,4.4612,4.4612,8.1559
2007-07-30,4.4612,4.4612,8.1559
2007-07-31,4.4612,4.4612,7.9108
2007-08-01,6.4805,6.4805,7.9108
2007-08-02,6.4805,6.4805,7.9108
2007-08-03,6.4805,6.4805,7.9108
2007-08-04,6.4805,6.4805,7.9108
2007-08-05,6.4805,6.4805,7.9108
2007-08-06,6.4805,6.4805,7.9108
2007-08-07,6.4805,6.4805,7.9108
2007-08-08,6.5634,6.5634,7.9108
2007-08-09,6.5634,6.5634,7.9108
2007-08-10,6.5634,6.5634,7.9108
2007-08-11,6.5634,6.5634,7.9108
2007-08-12,6.5634,6.5634,7.9108
2007-08-13,6.5634,6.5634,7.9108
2007-08-14,6.7292,6.7292,7.9108
2007-08-15,6.7292,6.7292,7.9108
2007-08-16,6.7292,6.7292,7.9108
2007-08-17,6.7292,6.7292,7.9108
2007-08-18,6.7292,6.7292,7.9108
2007-08-19,6.7292,6.7292,7.9108
2007-08-20,6.7292,6.7292,7.9108
2007-08-21,6.7292,6.7292,7.9108
2007-08-22,6.8121,6.8121,7.9108
2007-08-23,6.8121,6.8121,7.9108
2007-08-24,6.8121,6.8121,7.9108
2007-08-25,6.8121,6.8121,7.9108
2007-08-26,6.8121,6.8121,7.9108
2007-08-27,6.8121,6.8121,7.9108
2007-08-28,6.8121,6.8121,7.9108
2007-08-29,7.1027,7.1027,7.9108
2007-08-30,7.1027,7.1027,7.9108
2007-08-31,7.1027,7.1027,7.9194
2007-09-01,7.1027,7.1027,7.9194
2007-09-02,7.1027,7.1027,7.9194
2007-09-03,7.1027,7.1027,7.9194
2007-09-04,7.1027,7.1027,7.9194
2007-09-05,7.0612,7.0612,7.9194
2007-09-06,7.0612,7.0612,7.9194
2007-09-07,7.0612,7.0612,7.9194
2007-09-08,7.0612,7.0612,7.9194
2007-09-09,7.0612,7.0612,7.9194
2007-09-10,7.0612,7.0612,7.9194
2007-09-11,7.0612,7.0612,7.9194
2007-09-12,7.1027,7.1027,7.9194
2007-09-13,7.1027,7.1027,7.9194
2007-09-14,7.1027,7.1027,7.9194
2007-09-15,7.1027,7.1027,7.9194
2007-09-16,7.1027,7.1027,7.9194
2007-09-17,7.1027,7.1027,7.9194
2007-09-18,7.1027,7.1027,7.9194
2007-09-19,6.9781,6.9781,7.9194
2007-09-20,6.9781,6.9781,7.9194
2007-09-21,6.9781,6.9781,7.9194
2007-09-22,6.9781,6.9781,7.9194
2007-09-23,6.9781,6.9781,7.9194
2007-09-24,6.9781,6.9781,7.9194
2007-09-25,6.9781,6.9781,7.9194
2007-09-26,7.1858,7.1858,7.9194
2007-09-27,7.1858,7.1858,7.9194
2007-09-28,7.1858,7.1858,7.9194
2007-09-29,7.1858,7.1858,7.9194
2007-09-30,7.1858,7.1858,7.9155
2007-10-01,7.1858,7.1858,7.9155
2007-10-02,7.1858,7.1858,7.9155
2007-10-03,7.1443,7.1443,7.9155
2007-10-04,7.1443,7.1443,7.9155
2007-10-05,7.1443,7.1443,7.9155
2007-10-06,7.1443,7.1443,7.9155
2007-10-07,7.1443,7.1443,7.9155
2007-10-08,7.1443,7.1443,7.9155
2007-10-09,7.1443,7.1443,7.9155
2007-10-10,6.9781,6.9781,7.9155
2007-10-11,6.9781,6.9781,7.9155
2007-10-12,6.9781,6.9781,7.9155
2007-10-13,6.9781,6.9781,7.9155
2007-10-14,6.9781,6.9781,7.9155
2007-10-15,6.9781,6.9781,7.9155
2007-10-16,6.9781,6.9781,7.9155
2007-10-17,7.1027,7.1027,7.9155
2007-10-18,7.1027,7.1027,7.9155
2007-10-19,7.1027,7.1027,7.9155
2007-10-20,7.1027,7.1027,7.9155
2007-10-21,7.1027,7.1027,7.9155
2007-10-22,7.1027,7.1027,7.9155
2007-10-23,7.1027,7.1027,7.9155
2007-10-24,7.0196,7.0196,7.9155
2007-10-25,7.0196,7.0196,7.9155
2007-10-26,7.0196,7.0196,7.9155
2007-10-27,7.0196,7.0196,7.9155
2007-10-28,7.0196,7.0196,7.9155
2007-10-29,7.0196,7.0196,7.9155
2007-10-30,7.0196,7.0196,7.9155
2007-10-31,7.3105,7.3105,7.8699
2007-11-01,7.3105,7.3105,7.8699
2007-11-02,7.3105,7.3105,7.8699
2007-11-03,7.3105,7.3105,7.8699
2007-11-04,7.3105,7.3105,7.8699
2007-11-05,7.3105,7.3105,7.8699
2007-11-06,7.3105,7.3105,7.8699
2007-11-07,7.3105,7.3105,7.8699
2007-11-08,7.3105,7.3105,7.8699
2007-11-09,7.3105,7.3105,7.8699
2007-11-10,7.3105,7.3105,7.8699
2007-11-11,7.3105,7.3105,7.8699
2007-11-12,7.3105,7.3105,7.8699
2007-11-13,7.3105,7.3105,7.8699
2007-11-14,7.5186,7.5186,7.8699
2007-11-15,7.5186,7.5186,7.8699
2007-11-16,7.5186,7.5186,7.8699
2007-11-17,7.5186,7.5186,7.8699
2007-11-18,7.5186,7.5186,7.8699
2007-11-19,7.5186,7.5186,7.8699
2007-11-20,7.5186,7.5186,7.8699
2007-11-21,7.5186,7.5186,7.8699
2007-11-22,7.5186,7.5186,7.8699
2007-11-23,7.5186,7.5186,7.8699
2007-11-24,7.5186,7.5186,7.8699
2007-11-25,7.5186,7.5186,7.8699
2007-11-26,7.5186,7.5186,7.8699
2007-11-27,7.5186,7.5186,7.8699
2007-11-28,7.5186,7.5186,7.8699
2007-11-29,7.5186,7.5186,7.8699
2007-11-30,7.5186,7.5186,7.9218
2007-12-01,7.5186,7.5186,7.9218
2007-12-02,7.5186,7.5186,7.9218
2007-12-03,7.5186,7.5186,7.9218
2007-12-04,7.5186,7.5186,7.9218
2007-12-05,7.5186,7.5186,7.9218
2007-12-06,7.5186,7.5186,7.9218
2007-12-07,7.5186,7.5186,7.9218
2007-12-08,7.5186,7.5186,7.9218
2007-12-09,7.5186,7.5186,7.9218
2007-12-10,7.5186,7.5186,7.9218
2007-12-11,7.5186,7.5186,7.9218
2007-12-12,7.4353,7.4353,7.9218
2007-12-13,7.4353,7.4353,7.9218
2007-12-14,7.4353,7.4353,7.9218
2007-12-15,7.4353,7.4353,7.9218
2007-12-16,7.4353,7.4353,7.9218
2007-12-17,7.4353,7.4353,7.9218
2007-12-18,7.4353,7.4353,7.9218
2007-12-19,7.3521,7.3521,7.9218
2007-12-20,7.3521,7.3521,7.9218
2007-12-21,7.3521,7.3521,7.9218
2007-12-22,7.3521,7.3521,7.9218
2007-12-23,7.3521,7.3521,7.9218
2007-12-24,7.3521,7.3521,7.9218
2007-12-25,7.3521,7.3521,7.9218
2007-12-26,7.3521,7.3521,7.9218
2007-12-27,7.3521,7.3521,7.9218
2007-12-28,7.3521,7.3521,7.9218
2007-12-29,7.3521,7.3521,7.9218
2007-12-30,7.3521,7.3521,7.9218
2007-12-31,7.3521,7.3521,7.8057
2008-01-01,7.3521,7.3521,7.8057
2008-01-02,7.0196,7.0196,7.8057
2008-01-03,7.0196,7.0196,7.8057
2008-01-04,7.0196,7.0196,7.8057
2008-01-05,7.0196,7.0196,7.8057
2008-01-06,7.0196,7.0196,7.8057
2008-01-07,7.0196,7.0196,7.8057
2008-01-08,7.0196,7.0196,7.8057
2008-01-09,7.0196,7.0196,7.8057
2008-01-10,7.0196,7.0196,7.8057
2008-01-11,7.0196,7.0196,7.8057
2008-01-12,7.0196,7.0196,7.8057
2008-01-13,7.0196,7.0196,7.8057
2008-01-14,7.0196,7.0196,7.8057
2008-01-15,7.0196,7.0196,7.8057
2008-01-16,7.1027,7.1027,7.8057
2008-01-17,7.1027,7.1027,7.8057
2008-01-18,7.1027,7.1027,7.8057
2008-01-19,7.1027,7.1027,7.8057
2008-01-20,7.1027,7.1027,7.8057
2008-01-21,7.1027,7.1027,7.8057
2008-01-22,7.1027,7.1027,7.8057
2008-01-23,7.1858,7.1858,7.8057
2008-01-24,7.1858,7.1858,7.8057
2008-01-25,7.1858,7.1858,7.8057
2008-01-26,7.1858,7.1858,7.8057
2008-01-27,7.1858,7.1858,7.8057
2008-01-28,7.1858,7.1858,7.8057
2008-01-29,7.1858,7.1858,7.8057
2008-01-30,7.2689,7.2689,7.8057
2008-01-31,7.2689,7.2689,7.5737
2008-02-01,7.2689,7.2689,7.5737
2008-02-02,7.2689,7.2689,7.5737
2008-02-03,7.2689,7.2689,7.5737
2008-02-04,7.2689,7.2689,7.5737
2008-02-05,7.2689,7.2689,7.5737
2008-02-06,7.2689,7.2689,7.5737
2008-02-07,7.2689,7.2689,7.5737
2008-02-08,7.2689,7.2689,7.5737
2008-02-09,7.2689,7.2689,7.5737
2008-02-10,7.2689,7.2689,7.5737
2008-02-11,7.2689,7.2689,7.5737
2008-02-12,7.2689,7.2689,7.5737
2008-02-13,7.2689,7.2689,7.5737
2008-02-14,7.2689,7.2689,7.5737
2008-02-15,7.2689,7.2689,7.5737
2008-02-16,7.2689,7.2689,7.5737
2008-02-17,7.2689,7.2689,7.5737
2008-02-18,7.2689,7.2689,7.5737
2008-02-19,7.2689,7.2689,7.5737
2008-02-20,7.3937,7.3937,7.5737
2008-02-21,7.3937,7.3937,7.5737
2008-02-22,7.3937,7.3937,7.5737
2008-02-23,7.3937,7.3937,7.5737
2008-02-24,7.3937,7.3937,7.5737
2008-02-25,7.3937,7.3937,7.5737
2008-02-26,7.3937,7.3937,7.5737
2008-02-27,7.4353,7.4353,7.5737
2008-02-28,7.4353,7.4353,7.5737
2008-02-29,7.4353,7.4353,7.6268
2008-03-01,7.4353,7.4353,7.6268
2008-03-02,7.4353,7.4353,7.6268
2008-03-03,7.4353,7.4353,7.6268
2008-03-04,7.4353,7.4353,7.6268
2008-03-05,7.3937,7.3937,7.6268
2008-03-06,7.3937,7.3937,7.6268
2008-03-07,7.3937,7.3937,7.6268
2008-03-08,7.3937,7.3937,7.6268
2008-03-09,7.3937,7.3937,7.6268
2008-03-10,7.3937,7.3937,7.6268
2008-03-11,7.3937,7.3937,7.6268
2008-03-12,7.3937,7.3937,7.6268
2008-03-13,7.3937,7.3937,7.6268
2008-03-14,7.3937,7.3937,7.6268
2008-03-15,7.3937,7.3937,7.6268
2008-03-16,7.3937,7.3937,7.6268
2008-03-17,7.3937,7.3937,7.6268
2008-03-18,7.3937,7.3937,7.6268
2008-03-19,7.3105,7.3105,7.6268
2008-03-20,7.3105,7.3105,7.6268
2008-03-21,7.3105,7.3105,7.6268
2008-03-22,7.3105,7.3105,7.6268
2008-03-23,7.3105,7.3105,7.6268
2008-03-24,7.3105,7.3105,7.6268
2008-03-25,7.3105,7.3105,7.6268
2008-03-26,7.2274,7.2274,7.6268
2008-03-27,7.2274,7.2274,7.6268
2008-03-28,7.2274,7.2274,7.6268
2008-03-29,7.2274,7.2274,7.6268
2008-03-30,7.2274,7.2274,7.6268
2008-03-31,7.2274,7.2274,7.6367
2008-04-01,7.2274,7.2274,7.6367
2008-04-02,6.9366,6.9366,7.6367
2008-04-03,6.9366,6.9366,7.6367
2008-04-04,6.9366,6.9366,7.6367
2008-04-05,6.9366,6.9366,7.6367
2008-04-06,6.9366,6.9366,7.6367
2008-04-07,6.9366,6.9366,7.6367
2008-04-08,6.9366,6.9366,7.6367
2008-04-09,7.2274,7.2274,7.6367
2008-04-10,7.2274,7.2274,7.6367
2008-04-11,7.2274,7.2274,7.6367
2008-04-12,7.2274,7.2274,7.6367
2008-04-13,7.2274,7.2274,7.6367
2008-04-14,7.2274,7.2274,7.6367
2008-04-15,7.2274,7.2274,7.6367
2008-04-16,7.4353,7.4353,7.6367
2008-04-17,7.4353,7.4353,7.6367
2008-04-18,7.4353,7.4353,7.6367
2008-04-19,7.4353,7.4353,7.6367
2008-04-20,7.4353,7.4353,7.6367
2008-04-21,7.4353,7.4353,7.6367
2008-04-22,7.4353,7.4353,7.6367
2008-04-23,7.4353,7.4353,7.6367
2008-04-24,7.4353,7.4353,7.6367
2008-04-25,7.4353,7.4353,7.6367
2008-04-26,7.4353,7.4353,7.6367
2008-04-27,7.4353,7.4353,7.6367
2008-04-28,7.4353,7.4353,7.6367
2008-04-29,7.4353,7.4353,7.6367
2008-04-30,7.3521,7.3521,8.0181
2008-05-01,7.3521,7.3521,8.0181
2008-05-02,7.3521,7.3521,8.0181
2008-05-03,7.3521,7.3521,8.0181
2008-05-04,7.3521,7.3521,8.0181
2008-05-05,7.3521,7.3521,8.0181
2008-05-06,7.3521,7.3521,8.0181
2008-05-07,7.3105,7.3105,8.0181
2008-05-08,7.3105,7.3105,8.0181
2008-05-09,7.3105,7.3105,8.0181
2008-05-10,7.3105,7.3105,8.0181
2008-05-11,7.3105,7.3105,8.0181
2008-05-12,7.3105,7.3105,8.0181
2008-05-13,7.3105,7.3105,8.0181
2008-05-14,7.3937,7.3937,8.0181
2008-05-15,7.3937,7.3937,8.0181
2008-05-16,7.3937,7.3937,8.0181
2008-05-17,7.3937,7.3937,8.0181
2008-05-18,7.3937,7.3937,8.0181
2008-05-19,7.3937,7.3937,8.0181
2008-05-20,7.3937,7.3937,8.0181
2008-05-21,7.4769,7.4769,8.0181
2008-05-22,7.4769,7.4769,8.0181
2008-05-23,7.4769,7.4769,8.0181
2008-05-24,7.4769,7.4769,8.0181
2008-05-25,7.4769,7.4769,8.0181
2008-05-26,7.4769,7.4769,8.0181
2008-05-27,7.4769,7.4769,8.0181
2008-05-28,7.4769,7.4769,8.0181
2008-05-29,7.4769,7.4769,8.0181
2008-05-30,7.4769,7.4769,8.0181
2008-05-31,7.4769,7.4769,8.1069
2008-06-01,7.4769,7.4769,8.1069
2008-06-02,7.4769,7.4769,8.1069
2008-06-03,7.4769,7.4769,8.1069
2008-06-04,7.5602,7.5602,8.1069
2008-06-05,7.5602,7.5602,8.1069
2008-06-06,7.5602,7.5602,8.1069
2008-06-07,7.5602,7.5602,8.1069
2008-06-08,7.5602,7.5602,8.1069
2008-06-09,7.5602,7.5602,8.1069
2008-06-10,7.5602,7.5602,8.1069
2008-06-11,7.6851,7.6851,8.1069
2008-06-12,7.6851,7.6851,8.1069
2008-06-13,7.6851,7.6851,8.1069
2008-06-14,7.6851,7.6851,8.1069
2008-06-15,7.6851,7.6851,8.1069
2008-06-16,7.6851,7.6851,8.1069
2008-06-17,7.6851,7.6851,8.1069
2008-06-18,8.0604,8.0604,8.1069
2008-06-19,8.0604,8.0604,8.1069
2008-06-20,8.0604,8.0604,8.1069
2008-06-21,8.0604,8.0604,8.1069
2008-06-22,8.0604,8.0604,8.1069
2008-06-23,8.0604,8.0604,8.1069
2008-06-24,8.0604,8.0604,8.1069
2008-06-25,8.7293,8.7293,8.1069
2008-06-26,8.7293,8.7293,8.1069
2008-06-27,8.7293,8.7293,8.1069
2008-06-28,8.7293,8.7293,8.1069
2008-06-29,8.7293,8.7293,8.1069
2008-06-30,8.7293,8.7293,8.6518
2008-07-01,8.7293,8.7293,8.6518
2008-07-02,8.8131,8.8131,8.6518
2008-07-03,8.8131,8.8131,8.6518
2008-07-04,8.8131,8.8131,8.6518
2008-07-05,8.8131,8.8131,8.6518
2008-07-06,8.8131,8.8131,8.6518
2008-07-07,8.8131,8.8131,8.6518
2008-07-08,8.8131,8.8131,8.6518
2008-07-09,9.0227,9.0227,8.6518
2008-07-10,9.0227,9.0227,8.6518
2008-07-11,9.0227,9.0227,8.6518
2008-07-12,9.0227,9.0227,8.6518
2008-07-13,9.0227,9.0227,8.6518
2008-07-14,9.0227,9.0227,8.6518
2008-07-15,9.0227,9.0227,8.6518
2008-07-16,9.1066,9.1066,8.6518
2008-07-17,9.1066,9.1066,8.6518
2008-07-18,9.1066,9.1066,8.6518
2008-07-19,9.1066,9.1066,8.6518
2008-07-20,9.1066,9.1066,8.6518
2008-07-21,9.1066,9.1066,8.6518
2008-07-22,9.1066,9.1066,8.6518
2008-07-23,9.0646,9.0646,8.6518
2008-07-24,9.0646,9.0646,8.6518
2008-07-25,9.0646,9.0646,8.6518
2008-07-26,9.0646,9.0646,8.6518
2008-07-27,9.0646,9.0646,8.6518
2008-07-28,9.0646,9.0646,8.6518
2008-07-29,9.0646,9.0646,8.6518
2008-07-30,9.3584,9.3584,8.6518
2008-07-31,9.3584,9.3584,9.35
2008-08-01,9.3584,9.3584,9.35
2008-08-02,9.3584,9.3584,9.35
2008-08-03,9.3584,9.3584,9.35
2008-08-04,9.3584,9.3584,9.35
2008-08-05,9.3584,9.3584,9.35
2008-08-06,9.2325,9.2325,9.35
2008-08-07,9.2325,9.2325,9.35
2008-08-08,9.2325,9.2325,9.35
2008-08-09,9.2325,9.2325,9.35
2008-08-10,9.2325,9.2325,9.35
2008-08-11,9.2325,9.2325,9.35
2008-08-12,9.2325,9.2325,9.35
2008-08-13,9.1485,9.1485,9.35
2008-08-14,9.1485,9.1485,9.35
2008-08-15,9.1485,9.1485,9.35
2008-08-16,9.1485,9.1485,9.35
2008-08-17,9.1485,9.1485,9.35
2008-08-18,9.1485,9.1485,9.35
2008-08-19,9.1485,9.1485,9.35
2008-08-20,9.1485,9.1485,9.35
2008-08-21,9.1485,9.1485,9.35
2008-08-22,9.1485,9.1485,9.35
2008-08-23,9.1485,9.1485,9.35
2008-08-24,9.1485,9.1485,9.35
2008-08-25,9.1485,9.1485,9.35
2008-08-26,9.1485,9.1485,9.35
2008-08-27,9.0646,9.0646,9.35
2008-08-28,9.0646,9.0646,9.35
2008-08-29,9.0646,9.0646,9.35
2008-08-30,9.0646,9.0646,9.35
2008-08-31,9.0646,9.0646,8.7121
2008-09-01,9.0646,9.0646,8.7121
2008-09-02,9.0227,9.0227,8.7121
2008-09-03,9.0227,9.0227,8.7121
2008-09-04,9.0227,9.0227,8.7121
2008-09-05,9.0227,9.0227,8.7121
2008-09-06,9.0227,9.0227,8.7121
2008-09-07,9.0227,9.0227,8.7121
2008-09-08,9.0227,9.0227,8.7121
2008-09-09,9.0227,9.0227,8.7121
2008-09-10,8.7293,8.7293,8.7121
2008-09-11,8.7293,8.7293,8.7121
2008-09-12,8.7293,8.7293,8.7121
2008-09-13,8.7293,8.7293,8.7121
2008-09-14,8.7293,8.7293,8.7121
2008-09-15,8.7293,8.7293,8.7121
2008-09-16,8.7293,8.7293,8.7121
2008-09-17,8.6456,8.6456,8.7121
2008-09-18,8.6456,8.6456,8.7121
2008-09-19,8.6456,8.6456,8.7121
